time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1778197250.132,5925.889,1002.6510009765625,0.0,46.08,89.4372329711914,-0.0021110479719936848,0.0,0.0004821072507183999
1778197251.085,5926.841,1002.6640625,0.0,46.07,89.68824768066406,-0.0015027562621980906,0.0,0.00045354533358477056
1778197252.088,5927.845,1002.6235961914062,0.0,46.08,89.50064849853516,-0.001793318660929799,0.0,0.000812283658888191
1778197253.092,5928.848,1002.69873046875,0.0,46.09,89.5614242553711,-0.0014027481665834785,0.0,0.0004284558235667646
1778197254.095,5929.851,1002.6738891601562,0.0,46.08,89.32889556884766,-0.002280202694237232,0.0,0.00021016858227085322
1778197255.098,5930.854,1002.67138671875,0.0,46.08,89.45836639404297,-0.0019131067674607038,0.0,0.000227512457058765
1778197256.100,5931.857,1002.65625,0.0,46.08,89.26811981201172,-0.001115020946599543,0.0,0.0010628130985423923
1778197257.103,5932.860,1002.691162109375,0.0,46.09,89.50064849853516,-0.0009751143516041338,0.0,0.001050660153850913
1778197258.106,5933.863,1002.6309814453125,0.0,46.08,89.6063461303711,-0.001101822592318058,0.0,0.0004566798743326217
1778197259.109,5934.865,1002.6460571289062,0.0,46.08,89.54556274414062,0.0008194393594749272,0.0,0.0014054024359211326
1778197260.112,5935.869,1002.651123046875,0.0,46.08,89.58255767822266,0.00024105608463287354,0.0,0.0035371913108974695
1778197261.115,5936.872,1002.630859375,0.0,46.08,89.58785247802734,0.00024160816974472255,0.0,0.0011712007690221071
1778197262.118,5937.874,1002.6487426757812,0.0,46.08,89.52442932128906,0.0005888103041797876,0.0,0.0013300471473485231
1778197263.121,5938.877,1002.6410522460938,0.0,46.08,89.54821014404297,0.0006506773643195629,0.0,0.0017434811452403665
1778197264.124,5939.880,1002.6309814453125,0.0,46.08,89.52442932128906,0.0035471084993332624,0.0,0.00331925880163908
1778197265.127,5940.883,1002.6234741210938,0.0,46.08,89.42137908935547,0.0006223917589522898,0.0,0.0044993082992732525
1778197266.130,5941.887,1002.661376953125,0.0,46.08,89.55613708496094,0.00043867173371836543,0.0,0.005112002603709698
1778197267.133,5942.889,1002.6358642578125,0.0,46.08,89.42137908935547,0.0012165323132649064,0.0,0.007506136316806078
1778197268.085,5943.842,1002.6458129882812,0.0,46.08,89.50857543945312,0.002253136830404401,0.0,0.009073935449123383
1778197269.088,5944.845,1002.62109375,0.0,46.08,89.46630096435547,0.003617750946432352,0.0,0.011424977332353592
1778197270.092,5945.849,1002.6184692382812,0.0,46.08,89.7041015625,0.0057532209903001785,0.0,0.013951320201158524
1778197271.095,5946.851,1002.6586303710938,0.0,46.08,89.56934356689453,0.006447439547628164,0.0,0.01770544797182083
1778197272.097,5947.854,1002.6182861328125,0.0,46.08,89.71731567382812,0.007342356722801924,0.0,0.020744582638144493
