time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778197250.032,5925.788,16.6540432,-82.1592718,1754.108,-0.4828367829322815,0.0,0
1778197251.035,5926.791,16.6540432,-82.1592718,1754.108,-0.4961496889591217,0.0,0
1778197252.038,5927.795,16.6540432,-82.1592718,1754.108,-0.5014433860778809,0.0,0
1778197253.042,5928.798,16.6540432,-82.1592718,1754.108,-0.5037773251533508,0.0,0
1778197254.044,5929.801,16.6540432,-82.1592718,1754.108,-0.5099069476127625,0.0,0
1778197255.047,5930.804,16.6540432,-82.1592718,1754.108,-0.5158871412277222,0.0,0
1778197256.000,5931.757,16.6540432,-82.1592718,1754.108,-0.517660915851593,0.0,0
1778197257.003,5932.759,16.6540432,-82.1592718,1754.108,-0.5179593563079834,0.0,0
1778197258.006,5933.762,16.6540432,-82.1592718,1754.108,-0.5200414657592773,0.0,0
1778197259.008,5934.765,16.6540432,-82.1592718,1754.108,-0.5193818807601929,0.0,0
1778197260.012,5935.768,16.6540432,-82.1592718,1754.108,-0.5156031250953674,0.0,0
1778197261.015,5936.771,16.6540432,-82.1592718,1754.108,-0.5148947834968567,0.0,0
1778197262.017,5937.774,16.6540432,-82.1592718,1754.108,-0.5122843384742737,0.0,0
1778197263.020,5938.777,16.6540432,-82.1592718,1754.108,-0.5049124956130981,0.0,0
1778197264.023,5939.780,16.6540432,-82.1592718,1754.108,-0.4964500665664673,0.0,0
1778197265.027,5940.783,16.6540432,-82.1592718,1754.108,-0.49130868911743164,0.0,0
1778197266.030,5941.786,16.6540432,-82.1592718,1754.108,-0.4897611439228058,0.0,0
1778197267.033,5942.789,16.6540432,-82.1592718,1754.108,-0.47895368933677673,0.0,0
1778197268.035,5943.792,16.6540432,-82.1592718,1754.108,-0.46931859850883484,0.0,0
1778197269.038,5944.795,16.6540432,-82.1592718,1754.108,-0.45753347873687744,0.0,0
1778197270.042,5945.798,16.6540432,-82.1592718,1754.108,-0.43575000762939453,0.0,0
1778197271.045,5946.801,16.6540432,-82.1592718,1754.108,-0.4242051839828491,0.0,0
1778197272.047,5947.804,16.6540432,-82.1592718,1754.108,-0.40286365151405334,0.0,0
1778197273.000,5948.757,16.6540432,-82.1592718,1754.108,-0.40570151805877686,0.0,0
1778197274.003,5949.759,16.6540432,-82.1592718,1754.108,-0.39470475912094116,0.0,0
1778197275.006,5950.762,16.6540432,-82.1592718,1754.108,-0.3860122561454773,0.0,0
1778197276.008,5951.765,16.6540432,-82.1592718,1754.108,-0.4010546803474426,0.0,0
1778197277.011,5952.767,16.6540432,-82.1592718,1754.108,-0.4242859482765198,0.0,0
1778197278.014,5953.770,16.6540432,-82.1592718,1754.108,-0.4407360553741455,0.0,0
1778197279.017,5954.773,16.6540432,-82.1592718,1754.108,-0.4305003881454468,0.0,0
1778197280.020,5955.776,16.6540432,-82.1592718,1754.108,-0.41125476360321045,0.0,0
1778197281.022,5956.779,16.6540432,-82.1592718,1754.108,-0.3920634090900421,0.0,0
1778197282.025,5957.782,16.6540432,-82.1592718,1754.108,-0.374756395816803,0.0,0
1778197283.028,5958.785,16.6540432,-82.1592718,1754.108,-0.3673541843891144,0.0,0
1778197284.031,5959.788,16.6540432,-82.1592718,1754.108,-0.3666095733642578,0.0,0
1778197285.034,5960.791,16.6540432,-82.1592718,1754.108,-0.3642594516277313,0.0,0
1778197286.037,5961.793,16.6540432,-82.1592718,1754.108,-0.3557782471179962,0.0,0
1778197287.040,5962.797,16.6540432,-82.1592718,1754.108,-0.3456898033618927,0.0,0
1778197288.043,5963.800,16.6540432,-82.1592718,1754.108,-0.33829548954963684,0.0,0
1778197289.046,5964.803,16.6540432,-82.1592718,1754.108,-0.35831424593925476,0.0,0
1778197290.049,5965.806,16.6540432,-82.1592718,1754.108,-0.3629961907863617,0.0,0
1778197291.002,5966.758,16.6540432,-82.1592718,1754.108,-0.3651741147041321,0.0,0
1778197292.005,5967.761,16.6540432,-82.1592718,1754.108,-0.3773093521595001,0.0,0
1778197293.008,5968.764,16.6540432,-82.1592718,1754.108,-0.36868512630462646,0.0,0
1778197294.010,5969.767,16.6540432,-82.1592718,1754.108,-0.37058788537979126,0.0,0
1778197295.013,5970.770,16.6540432,-82.1592718,1754.108,-0.3745124936103821,0.0,0
1778197296.016,5971.773,16.6540432,-82.1592718,1754.108,-0.3776496648788452,0.0,0
1778197297.019,5972.775,16.6540432,-82.1592718,1754.108,-0.38247138261795044,0.0,0
1778197298.022,5973.778,16.6540432,-82.1592718,1754.108,-0.38424572348594666,0.0,0
