time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778197249.631,5925.387,0.0,0.0,0.0,0.0
1778197250.132,5925.889,0.0,0.0,0.0,0.0
1778197250.634,5926.390,0.0,0.0,0.0,0.0
1778197251.135,5926.892,0.0,0.0,0.0,0.0
1778197251.637,5927.393,0.0,0.0,0.0,0.0
1778197252.139,5927.895,0.0,0.0,0.0,0.0
1778197252.641,5928.397,0.0,0.0,0.0,0.0
1778197253.142,5928.899,0.0,0.0,0.0,0.0
1778197253.643,5929.400,0.0,0.0,0.0,0.0
1778197254.145,5929.901,0.0,0.0,0.0,0.0
1778197254.646,5930.402,0.0,0.0,0.0,0.0
1778197255.148,5930.904,0.0,0.0,0.0,0.0
1778197255.649,5931.406,0.0,0.0,0.0,0.0
1778197256.150,5931.907,0.0,0.0,0.0,0.0
1778197256.652,5932.408,0.0,0.0,0.0,0.0
1778197257.153,5932.910,0.0,0.0,0.0,0.0
1778197257.655,5933.411,0.0,0.0,0.0,0.0
1778197258.156,5933.913,0.0,0.0,0.0,0.0
1778197258.658,5934.414,0.0,0.0,0.0,0.0
1778197259.159,5934.916,0.0,0.0,0.0,0.0
1778197259.661,5935.417,0.0,0.0,0.0,0.0
1778197260.162,5935.919,0.0,0.0,0.0,0.0
1778197260.664,5936.420,0.0,0.0,0.0,0.0
1778197261.165,5936.922,0.0,0.0,0.0,0.0
1778197261.667,5937.423,0.0,0.0,0.0,0.0
1778197262.168,5937.924,0.0,0.0,0.0,0.0
1778197262.670,5938.426,0.0,0.0,0.0,0.0
1778197263.171,5938.927,0.0,0.0,0.0,0.0
1778197263.672,5939.429,0.0,0.0,0.0,0.0
1778197264.174,5939.930,0.0,0.0,0.0,0.0
1778197264.625,5940.381,0.0,0.0,0.0,0.0
1778197265.127,5940.883,0.0,0.0,0.0,0.0
1778197265.629,5941.385,0.0,0.0,0.0,0.0
1778197266.130,5941.887,0.0,0.0,0.0,0.0
1778197266.631,5942.388,0.0,0.0,0.0,0.0
1778197267.133,5942.889,0.0,0.0,0.0,0.0
1778197267.634,5943.391,0.0,0.0,0.0,0.0
1778197268.136,5943.892,0.0,0.0,0.0,0.0
1778197268.637,5944.394,0.0,0.0,0.0,0.0
1778197269.138,5944.895,0.0,0.0,0.0,0.0
1778197269.640,5945.397,0.0,0.0,0.0,0.0
1778197270.142,5945.899,0.0,0.0,0.0,0.0
1778197270.644,5946.400,0.0,0.0,0.0,0.0
1778197271.145,5946.901,0.0,0.0,0.0,0.0
1778197271.646,5947.403,0.0,0.0,0.0,0.0
1778197272.148,5947.904,0.0,0.0,0.0,0.0
1778197272.649,5948.406,0.0,0.0,0.0,0.0
1778197273.151,5948.907,0.0,0.0,0.0,0.0
1778197273.652,5949.408,0.0,0.0,0.0,0.0
1778197274.153,5949.910,0.0,0.0,0.0,0.0
1778197274.655,5950.411,0.0,0.0,0.0,0.0
1778197275.156,5950.913,0.0,0.0,0.0,0.0
1778197275.657,5951.414,0.0,0.0,0.0,0.0
1778197276.159,5951.915,0.0,0.0,0.0,0.0
1778197276.660,5952.416,0.0,0.0,0.0,0.0
1778197277.162,5952.918,0.0,0.0,0.0,0.0
1778197277.663,5953.419,0.0,0.0,0.0,0.0
1778197278.164,5953.921,0.0,0.0,0.0,0.0
1778197278.666,5954.422,0.0,0.0,0.0,0.0
1778197279.167,5954.924,0.0,0.0,0.0,0.0
1778197279.669,5955.425,0.0,0.0,0.0,0.0
1778197280.170,5955.926,0.0,0.0,0.0,0.0
1778197280.671,5956.428,0.0,0.0,0.0,0.0
1778197281.173,5956.929,0.0,0.0,0.0,0.0
1778197281.674,5957.431,0.0,0.0,0.0,0.0
1778197282.125,5957.882,0.0,0.0,0.0,0.0
1778197282.627,5958.383,0.0,0.0,0.0,0.0
1778197283.128,5958.885,0.0,0.0,0.0,0.0
1778197283.630,5959.386,0.0,0.0,0.0,0.0
1778197284.131,5959.888,0.0,0.0,0.0,0.0
1778197284.633,5960.389,0.0,0.0,0.0,0.0
1778197285.134,5960.891,0.0,0.0,0.0,0.0
1778197285.636,5961.392,0.0,0.0,0.0,0.0
1778197286.137,5961.894,0.0,0.0,0.0,0.0
1778197286.639,5962.396,0.0,0.0,0.0,0.0
1778197287.141,5962.897,0.0,0.0,0.0,0.0
1778197287.642,5963.399,0.0,0.0,0.0,0.0
1778197288.144,5963.900,0.0,0.0,0.0,0.0
1778197288.645,5964.401,0.0,0.0,0.0,0.0
1778197289.147,5964.903,0.0,0.0,0.0,0.0
1778197289.648,5965.404,0.0,0.0,0.0,0.0
1778197290.149,5965.906,0.0,0.0,0.0,0.0
1778197290.651,5966.407,0.0,0.0,0.0,0.0
1778197291.152,5966.909,0.0,0.0,0.0,0.0
1778197291.654,5967.411,0.0,0.0,0.0,0.0
1778197292.155,5967.912,0.0,0.0,0.0,0.0
1778197292.657,5968.413,0.0,0.0,0.0,0.0
1778197293.158,5968.914,0.0,0.0,0.0,0.0
1778197293.659,5969.416,0.0,0.0,0.0,0.0
1778197294.161,5969.917,0.0,0.0,0.0,0.0
1778197294.662,5970.419,0.0,0.0,0.0,0.0
1778197295.164,5970.920,0.0,0.0,0.0,0.0
1778197295.665,5971.422,0.0,0.0,0.0,0.0
1778197296.167,5971.923,0.0,0.0,0.0,0.0
1778197296.668,5972.424,0.0,0.0,0.0,0.0
1778197297.169,5972.926,0.0,0.0,0.0,0.0
1778197297.671,5973.427,0.0,0.0,0.0,0.0
1778197298.172,5973.928,0.0,0.0,0.0,0.0
1778197298.674,5974.430,0.0,0.0,0.0,0.0
1778197299.125,5974.882,0.0,0.0,0.0,0.0
1778197299.626,5975.383,0.0,0.0,0.0,0.0
1778197300.128,5975.884,0.0,0.0,0.0,0.0
1778197300.629,5976.386,0.0,0.0,0.0,0.0
1778197301.131,5976.888,0.0,0.0,0.0,0.0
1778197301.633,5977.389,0.0,0.0,0.0,0.0
1778197302.134,5977.891,0.0,0.0,0.0,0.0
1778197302.636,5978.392,0.0,0.0,0.0,0.0
1778197303.137,5978.894,0.0,0.0,0.0,0.0
1778197303.639,5979.396,0.0,0.0,0.0,0.0
1778197304.141,5979.898,0.0,0.0,0.0,0.0
1778197304.643,5980.399,0.0,0.0,0.0,0.0
1778197305.144,5980.900,0.0,0.0,0.0,0.0
1778197305.645,5981.402,0.0,0.0,0.0,0.0
1778197306.147,5981.903,0.0,0.0,0.0,0.0
1778197306.648,5982.404,0.0,0.0,0.0,0.0
1778197307.149,5982.906,0.0,0.0,0.0,0.0
1778197307.651,5983.407,0.0,0.0,0.0,0.0
1778197308.152,5983.909,0.0,0.0,0.0,0.0
1778197308.654,5984.410,0.0,0.0,0.0,0.0
1778197309.155,5984.912,0.0,0.0,0.0,0.0
1778197309.657,5985.413,0.0,0.0,0.0,0.0
