time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778197249.631,5925.387,0.0,0.0,0.0,22.4,0.0,0
1778197250.132,5925.889,0.0,0.0,0.0,22.4,0.0,0
1778197250.584,5926.340,0.0,0.0,0.0,22.4,0.0,0
1778197251.085,5926.841,0.0,0.0,0.0,22.3,0.0,0
1778197251.586,5927.343,0.0,0.0,0.0,22.4,0.0,0
1778197252.088,5927.845,0.0,0.0,0.0,22.4,0.0,0
1778197252.590,5928.347,0.0,0.0,0.0,22.4,0.0,0
1778197253.092,5928.848,0.0,0.0,0.0,22.4,0.0,0
1778197253.593,5929.350,0.0,0.0,0.0,22.3,0.0,0
1778197254.095,5929.851,0.0,0.0,0.0,22.4,0.0,0
1778197254.596,5930.352,0.0,0.0,0.0,22.4,0.0,0
1778197255.098,5930.854,0.0,0.0,0.0,22.4,0.0,0
1778197255.599,5931.355,0.0,0.0,0.0,22.4,0.0,0
1778197256.100,5931.857,0.0,0.0,0.0,22.4,0.0,0
1778197256.602,5932.358,0.0,0.0,0.0,22.4,0.0,0
1778197257.103,5932.860,0.0,0.0,0.0,22.4,0.0,0
1778197257.605,5933.361,0.0,0.0,0.0,22.4,0.0,0
1778197258.106,5933.863,0.0,0.0,0.0,22.4,0.0,0
1778197258.607,5934.364,0.0,0.0,0.0,22.3,0.0,0
1778197259.109,5934.865,0.0,0.0,0.0,22.3,0.0,0
1778197259.611,5935.367,0.0,0.0,0.0,22.4,0.0,0
1778197260.112,5935.869,0.0,0.0,0.0,22.3,0.0,0
1778197260.614,5936.370,0.0,0.0,0.0,22.4,0.0,0
1778197261.115,5936.872,0.0,0.0,0.0,22.4,0.0,0
1778197261.616,5937.373,0.0,0.0,0.0,22.4,0.0,0
1778197262.118,5937.874,0.0,0.0,0.0,22.4,0.0,0
1778197262.619,5938.376,0.0,0.0,0.0,22.4,0.0,0
1778197263.121,5938.877,0.0,0.0,0.0,22.4,0.0,0
1778197263.622,5939.379,0.0,0.0,0.0,22.4,0.0,0
1778197264.124,5939.880,0.0,0.0,0.0,22.3,0.0,0
1778197264.625,5940.381,0.0,0.0,0.0,22.4,0.0,0
1778197265.127,5940.883,0.0,0.0,0.0,22.4,0.0,0
1778197265.629,5941.385,0.0,0.0,0.0,22.4,0.0,0
1778197266.130,5941.887,0.0,0.0,0.0,22.4,0.0,0
1778197266.631,5942.388,0.0,0.0,0.0,22.3,0.0,0
1778197267.133,5942.889,0.0,0.0,0.0,22.4,0.0,0
1778197267.584,5943.341,0.0,0.0,0.0,22.4,0.0,0
1778197268.085,5943.842,0.0,0.0,0.0,22.4,0.0,0
1778197268.587,5944.343,0.0,0.0,0.0,22.4,0.0,0
1778197269.088,5944.845,0.0,0.0,0.0,22.4,0.0,0
1778197269.590,5945.347,0.0,0.0,0.0,22.4,0.0,0
1778197270.092,5945.849,0.0,0.0,0.0,22.4,0.0,0
1778197270.593,5946.350,0.0,0.0,0.0,22.4,0.0,0
1778197271.095,5946.851,0.0,0.0,0.0,22.4,0.0,0
1778197271.596,5947.353,0.0,0.0,0.0,22.4,0.0,0
1778197272.097,5947.854,0.0,0.0,0.0,22.4,0.0,0
1778197272.599,5948.356,0.0,0.0,0.0,22.4,0.0,0
1778197273.100,5948.857,0.0,0.0,0.0,22.4,0.0,0
1778197273.602,5949.358,0.0,0.0,0.0,22.4,0.0,0
1778197274.103,5949.860,0.0,0.0,0.0,22.4,0.0,0
1778197274.605,5950.361,0.0,0.0,0.0,22.4,0.0,0
1778197275.106,5950.862,0.0,0.0,0.0,22.4,0.0,0
1778197275.607,5951.364,0.0,0.0,0.0,22.4,0.0,0
1778197276.108,5951.865,0.0,0.0,0.0,22.4,0.0,0
1778197276.610,5952.366,0.0,0.0,0.0,22.4,0.0,0
1778197277.111,5952.868,0.0,0.0,0.0,22.4,0.0,0
1778197277.613,5953.369,0.0,0.0,0.0,22.4,0.0,0
1778197278.114,5953.871,0.0,0.0,0.0,22.4,0.0,0
1778197278.616,5954.372,0.0,0.0,0.0,22.4,0.0,0
1778197279.117,5954.873,0.0,0.0,0.0,22.4,0.0,0
1778197279.619,5955.375,0.0,0.0,0.0,22.4,0.0,0
1778197280.120,5955.876,0.0,0.0,0.0,22.4,0.0,0
1778197280.621,5956.378,0.0,0.0,0.0,22.4,0.0,0
1778197281.123,5956.879,0.0,0.0,0.0,22.4,0.0,0
1778197281.624,5957.380,0.0,0.0,0.0,22.4,0.0,0
1778197282.125,5957.882,0.0,0.0,0.0,22.4,0.0,0
1778197282.627,5958.383,0.0,0.0,0.0,22.4,0.0,0
1778197283.128,5958.885,0.0,0.0,0.0,22.4,0.0,0
1778197283.630,5959.386,0.0,0.0,0.0,22.4,0.0,0
1778197284.131,5959.888,0.0,0.0,0.0,22.4,0.0,0
1778197284.633,5960.389,0.0,0.0,0.0,22.4,0.0,0
1778197285.084,5960.841,0.0,0.0,0.0,22.4,0.0,0
1778197285.586,5961.342,0.0,0.0,0.0,22.4,0.0,0
1778197286.087,5961.844,0.0,0.0,0.0,22.4,0.0,0
1778197286.589,5962.345,0.0,0.0,0.0,22.4,0.0,0
1778197287.091,5962.847,0.0,0.0,0.0,22.4,0.0,0
1778197287.592,5963.349,0.0,0.0,0.0,22.4,0.0,0
1778197288.093,5963.850,0.0,0.0,0.0,22.4,0.0,0
1778197288.595,5964.351,0.0,0.0,0.0,22.4,0.0,0
1778197289.097,5964.853,0.0,0.0,0.0,22.4,0.0,0
1778197289.598,5965.354,0.0,0.0,0.0,22.4,0.0,0
1778197290.099,5965.856,0.0,0.0,0.0,22.4,0.0,0
1778197290.601,5966.357,0.0,0.0,0.0,22.4,0.0,0
1778197291.102,5966.859,0.0,0.0,0.0,22.4,0.0,0
1778197291.604,5967.360,0.0,0.0,0.0,22.4,0.0,0
1778197292.105,5967.862,0.0,0.0,0.0,22.4,0.0,0
1778197292.606,5968.363,0.0,0.0,0.0,22.4,0.0,0
1778197293.108,5968.864,0.0,0.0,0.0,22.4,0.0,0
1778197293.609,5969.366,0.0,0.0,0.0,22.4,0.0,0
1778197294.111,5969.867,0.0,0.0,0.0,22.4,0.0,0
1778197294.612,5970.369,0.0,0.0,0.0,22.4,0.0,0
1778197295.113,5970.870,0.0,0.0,0.0,22.4,0.0,0
1778197295.615,5971.372,0.0,0.0,0.0,22.4,0.0,0
1778197296.116,5971.873,0.0,0.0,0.0,22.4,0.0,0
1778197296.618,5972.374,0.0,0.0,0.0,22.4,0.0,0
1778197297.119,5972.876,0.0,0.0,0.0,22.4,0.0,0
1778197297.620,5973.377,0.0,0.0,0.0,22.4,0.0,0
1778197298.122,5973.878,0.0,0.0,0.0,22.4,0.0,0
1778197298.623,5974.380,0.0,0.0,0.0,22.4,0.0,0
1778197299.125,5974.882,0.0,0.0,0.0,22.4,0.0,0
1778197299.626,5975.383,0.0,0.0,0.0,22.4,0.0,0
1778197300.128,5975.884,0.0,0.0,0.0,22.4,0.0,0
1778197300.629,5976.386,0.0,0.0,0.0,22.4,0.0,0
1778197301.131,5976.888,0.0,0.0,0.0,22.4,0.0,0
1778197301.633,5977.389,0.0,0.0,0.0,22.4,0.0,0
1778197302.084,5977.841,0.0,0.0,0.0,22.4,0.0,0
1778197302.585,5978.342,0.0,0.0,0.0,22.4,0.0,0
1778197303.087,5978.844,0.0,0.0,0.0,22.4,0.0,0
1778197303.589,5979.346,0.0,0.0,0.0,22.4,0.0,0
1778197304.091,5979.848,0.0,0.0,0.0,22.4,0.0,0
1778197304.592,5980.349,0.0,0.0,0.0,22.4,0.0,0
1778197305.094,5980.850,0.0,0.0,0.0,22.4,0.0,0
1778197305.595,5981.352,0.0,0.0,0.0,22.4,0.0,0
1778197306.096,5981.853,0.0,0.0,0.0,22.4,0.0,0
1778197306.598,5982.354,0.0,0.0,0.0,22.4,0.0,0
1778197307.099,5982.856,0.0,0.0,0.0,22.4,0.0,0
1778197307.601,5983.357,0.0,0.0,0.0,22.4,0.0,0
1778197308.102,5983.858,0.0,0.0,0.0,22.4,0.0,0
1778197308.604,5984.360,0.0,0.0,0.0,22.4,0.0,0
1778197309.105,5984.862,0.0,0.0,0.0,22.4,0.0,0
1778197309.607,5985.363,0.0,0.0,0.0,22.4,0.0,0
1778197310.108,5985.864,0.0,0.0,0.0,22.4,0.0,0
1778197310.610,5986.366,0.0,0.0,0.0,22.4,0.0,0
1778197311.111,5986.868,0.0,0.0,0.0,22.4,0.0,0
1778197311.612,5987.369,0.0,0.0,0.0,22.4,0.0,0
1778197312.114,5987.870,0.0,0.0,0.0,22.4,0.0,0
1778197312.615,5988.372,0.0,0.0,0.0,22.4,0.0,0
1778197313.117,5988.874,0.0,0.0,0.0,22.4,0.0,0
1778197313.618,5989.375,0.0,0.0,0.0,22.4,0.0,0
1778197314.120,5989.876,0.0,0.0,0.0,22.4,0.0,0
1778197314.621,5990.378,0.0,0.0,0.0,22.4,0.0,0
1778197315.123,5990.879,0.0,0.0,0.0,22.4,0.0,0
1778197315.624,5991.381,0.0,0.0,0.0,22.4,0.0,0
1778197316.126,5991.882,0.0,0.0,0.0,22.4,0.0,0
1778197316.627,5992.384,0.0,0.0,0.0,22.4,0.0,0
1778197317.129,5992.885,0.0,0.0,0.0,22.4,0.0,0
1778197317.630,5993.386,0.0,0.0,0.0,22.4,0.0,0
1778197318.133,5993.890,0.0,0.0,0.0,22.4,0.0,0
1778197318.584,5994.341,0.0,0.0,0.0,22.4,0.0,0
1778197319.086,5994.842,0.0,0.0,0.0,22.4,0.0,0
1778197319.587,5995.344,0.0,0.0,0.0,22.4,0.0,0
1778197320.089,5995.845,0.0,0.0,0.0,22.4,0.0,0
1778197320.591,5996.348,0.0,0.0,0.0,22.4,0.0,0
1778197321.093,5996.849,0.0,0.0,0.0,22.4,0.0,0
1778197321.594,5997.351,0.0,0.0,0.0,22.4,0.0,0
1778197322.095,5997.852,0.0,0.0,0.0,22.4,0.0,0
1778197322.597,5998.353,0.0,0.0,0.0,22.4,0.0,0
1778197323.098,5998.855,0.0,0.0,0.0,22.4,0.0,0
1778197323.600,5999.356,0.0,0.0,0.0,22.4,0.0,0
1778197324.101,5999.857,0.0,0.0,0.0,22.4,0.0,0
1778197324.602,6000.359,0.0,0.0,0.0,22.4,0.0,0
1778197325.104,6000.860,0.0,0.0,0.0,22.4,0.0,0
1778197325.605,6001.362,0.0,0.0,0.0,22.4,0.0,0
1778197326.106,6001.863,0.0,0.0,0.0,22.4,0.0,0
1778197326.608,6002.364,0.0,0.0,0.0,22.4,0.0,0
1778197327.109,6002.865,0.0,0.0,0.0,22.4,0.0,0
1778197327.611,6003.367,0.0,0.0,0.0,22.4,0.0,0
1778197328.113,6003.869,0.0,0.0,0.0,22.4,0.0,0
1778197328.614,6004.371,0.0,0.0,0.0,22.4,0.0,0
1778197329.116,6004.872,0.0,0.0,0.0,22.4,0.0,0
1778197329.617,6005.373,0.0,0.0,0.0,22.4,0.0,0
1778197330.119,6005.875,0.0,0.0,0.0,22.4,0.0,0
1778197330.620,6006.376,0.0,0.0,0.0,22.4,0.0,0
1778197331.121,6006.878,0.0,0.0,0.0,22.4,0.0,0
1778197331.623,6007.379,0.0,0.0,0.0,22.4,0.0,0
1778197332.124,6007.880,0.0,0.0,0.0,22.4,0.0,0
1778197332.625,6008.382,0.0,0.0,0.0,22.4,0.0,0
1778197333.127,6008.884,0.0,0.0,0.0,22.4,0.0,0
1778197333.628,6009.385,0.0,0.0,0.0,22.4,0.0,0
1778197334.130,6009.886,0.0,0.0,0.0,22.4,0.0,0
1778197334.631,6010.388,0.0,0.0,0.0,22.4,0.0,0
1778197335.133,6010.890,0.0,0.0,0.0,22.4,0.0,0
1778197335.585,6011.342,0.0,0.0,0.0,22.4,0.0,0
1778197336.087,6011.843,0.0,0.0,0.0,22.4,0.0,0
1778197336.588,6012.344,0.0,0.0,0.0,22.4,0.0,0
1778197337.090,6012.847,0.0,0.0,0.0,22.4,0.0,0
1778197337.592,6013.349,0.0,0.0,0.0,22.4,0.0,0
1778197338.094,6013.851,0.0,0.0,0.0,22.4,0.0,0
1778197338.596,6014.352,0.0,0.0,0.0,22.4,0.0,0
1778197339.097,6014.854,0.0,0.0,0.0,22.4,0.0,0
1778197339.598,6015.355,0.0,0.0,0.0,22.4,0.0,0
1778197340.100,6015.856,0.0,0.0,0.0,22.4,0.0,0
1778197340.601,6016.358,0.0,0.0,0.0,22.4,0.0,0
1778197341.103,6016.859,0.0,0.0,0.0,22.4,0.0,0
1778197341.604,6017.360,0.0,0.0,0.0,22.4,0.0,0
1778197342.105,6017.862,0.0,0.0,0.0,22.4,0.0,0
1778197342.607,6018.363,0.0,0.0,0.0,22.4,0.0,0
1778197343.108,6018.865,0.0,0.0,0.0,22.4,0.0,0
1778197343.610,6019.366,0.0,0.0,0.0,22.4,0.0,0
1778197344.111,6019.868,0.0,0.0,0.0,22.4,0.0,0
1778197344.613,6020.369,0.0,0.0,0.0,22.4,0.0,0
1778197345.114,6020.871,0.0,0.0,0.0,22.4,0.0,0
1778197345.616,6021.372,0.0,0.0,0.0,22.4,0.0,0
1778197346.117,6021.873,0.0,0.0,0.0,22.4,0.0,0
1778197346.618,6022.375,0.0,0.0,0.0,22.4,0.0,0
1778197347.120,6022.876,0.0,0.0,0.0,22.4,0.0,0
1778197347.621,6023.378,0.0,0.0,0.0,22.4,0.0,0
1778197348.123,6023.879,0.0,0.0,0.0,22.4,0.0,0
1778197348.624,6024.381,0.0,0.0,0.0,22.4,0.0,0
1778197349.126,6024.882,0.0,0.0,0.0,22.4,0.0,0
1778197349.627,6025.383,0.0,0.0,0.0,22.4,0.0,0
1778197350.128,6025.885,0.0,0.0,0.0,22.4,0.0,0
1778197350.630,6026.386,0.0,0.0,0.0,22.4,0.0,0
1778197351.131,6026.888,0.0,0.0,0.0,22.4,0.0,0
1778197351.633,6027.389,0.0,0.0,0.0,22.4,0.0,0
1778197352.084,6027.841,0.0,0.0,0.0,22.4,0.0,0
1778197352.586,6028.342,0.0,0.0,0.0,22.4,0.0,0
1778197353.087,6028.844,0.0,0.0,0.0,22.4,0.0,0
1778197353.589,6029.345,0.0,0.0,0.0,22.4,0.0,0
1778197354.090,6029.847,0.0,0.0,0.0,22.4,0.0,0
1778197354.592,6030.348,0.0,0.0,0.0,22.4,0.0,0
1778197355.094,6030.850,0.0,0.0,0.0,22.4,0.0,0
1778197355.595,6031.352,0.0,0.0,0.0,22.4,0.0,0
1778197356.097,6031.853,0.0,0.0,0.0,22.4,0.0,0
1778197356.598,6032.354,0.0,0.0,0.0,22.4,0.0,0
1778197357.100,6032.857,0.0,0.0,0.0,22.4,0.0,0
1778197357.602,6033.358,0.0,0.0,0.0,22.4,0.0,0
1778197358.103,6033.860,0.0,0.0,0.0,22.4,0.0,0
1778197358.604,6034.361,0.0,0.0,0.0,22.4,0.0,0
1778197359.106,6034.862,0.0,0.0,0.0,22.4,0.0,0
1778197359.607,6035.364,0.0,0.0,0.0,22.4,0.0,0
1778197360.109,6035.866,0.0,0.0,0.0,22.4,0.0,0
1778197360.611,6036.367,0.0,0.0,0.0,22.4,0.0,0
1778197361.112,6036.868,0.0,0.0,0.0,22.4,0.0,0
1778197361.613,6037.370,0.0,0.0,0.0,22.4,0.0,0
1778197362.115,6037.872,0.0,0.0,0.0,22.4,0.0,0
1778197362.616,6038.373,0.0,0.0,0.0,22.4,0.0,0
1778197363.118,6038.874,0.0,0.0,0.0,22.4,0.0,0
1778197363.619,6039.376,0.0,0.0,0.0,22.4,0.0,0
1778197364.121,6039.877,0.0,0.0,0.0,22.4,0.0,0
1778197364.622,6040.379,0.0,0.0,0.0,22.4,0.0,0
1778197365.124,6040.880,0.0,0.0,0.0,22.4,0.0,0
1778197365.625,6041.382,0.0,0.0,0.0,22.4,0.0,0
1778197366.127,6041.883,0.0,0.0,0.0,22.4,0.0,0
1778197366.628,6042.385,0.0,0.0,0.0,22.4,0.0,0
1778197367.130,6042.886,0.0,0.0,0.0,22.4,0.0,0
1778197367.631,6043.388,0.0,0.0,0.0,22.4,0.0,0
1778197368.133,6043.889,0.0,0.0,0.0,22.4,0.0,0
1778197368.584,6044.340,0.0,0.0,0.0,22.4,0.0,0
1778197369.085,6044.842,0.0,0.0,0.0,22.4,0.0,0
1778197369.587,6045.344,0.0,0.0,0.0,22.4,0.0,0
1778197370.089,6045.846,0.0,0.0,0.0,22.4,0.0,0
1778197370.590,6046.347,0.0,0.0,0.0,22.4,0.0,0
1778197371.092,6046.848,0.0,0.0,0.0,22.4,0.0,0
1778197371.594,6047.350,0.0,0.0,0.0,22.4,0.0,0
1778197372.096,6047.852,0.0,0.0,0.0,22.4,0.0,0
1778197372.597,6048.354,0.0,0.0,0.0,22.4,0.0,0
1778197373.099,6048.855,0.0,0.0,0.0,22.4,0.0,0
1778197373.600,6049.357,0.0,0.0,0.0,22.4,0.0,0
1778197374.102,6049.858,0.0,0.0,0.0,22.4,0.0,0
1778197374.603,6050.359,0.0,0.0,0.0,22.4,0.0,0
1778197375.104,6050.861,0.0,0.0,0.0,22.4,0.0,0
1778197375.605,6051.362,0.0,0.0,0.0,22.4,0.0,0
1778197376.107,6051.863,0.0,0.0,0.0,22.4,0.0,0
1778197376.608,6052.365,0.0,0.0,0.0,22.4,0.0,0
1778197377.110,6052.866,0.0,0.0,0.0,22.4,0.0,0
1778197377.611,6053.368,0.0,0.0,0.0,22.4,0.0,0
1778197378.113,6053.869,0.0,0.0,0.0,22.4,0.0,0
1778197378.614,6054.370,0.0,0.0,0.0,22.4,0.0,0
1778197379.116,6054.872,0.0,0.0,0.0,22.4,0.0,0
1778197379.617,6055.374,0.0,0.0,0.0,22.4,0.0,0
1778197380.119,6055.876,0.0,0.0,0.0,22.4,0.0,0
1778197380.621,6056.377,0.0,0.0,0.0,22.4,0.0,0
1778197381.122,6056.878,0.0,0.0,0.0,22.4,0.0,0
1778197381.624,6057.381,0.0,0.0,0.0,22.4,0.0,0
1778197382.126,6057.882,0.0,0.0,0.0,22.4,0.0,0
1778197382.627,6058.384,0.0,0.0,0.0,22.4,0.0,0
1778197383.129,6058.885,0.0,0.0,0.0,22.4,0.0,0
1778197383.630,6059.387,0.0,0.0,0.0,22.4,0.0,0
1778197384.132,6059.888,0.0,0.0,0.0,22.4,0.0,0
1778197384.583,6060.340,0.0,0.0,0.0,22.4,0.0,0
1778197385.085,6060.841,0.0,0.0,0.0,22.4,0.0,0
1778197385.586,6061.343,0.0,0.0,0.0,22.4,0.0,0
1778197386.088,6061.844,0.0,0.0,0.0,22.4,0.0,0
1778197386.589,6062.346,0.0,0.0,0.0,22.4,0.0,0
1778197387.091,6062.848,0.0,0.0,0.0,22.4,0.0,0
1778197387.594,6063.351,0.0,0.0,0.0,22.4,0.0,0
1778197388.096,6063.853,0.0,0.0,0.0,22.4,0.0,0
1778197388.598,6064.354,0.0,0.0,0.0,22.4,0.0,0
1778197389.099,6064.856,0.0,0.0,0.0,22.4,0.0,0
1778197389.601,6065.357,0.0,0.0,0.0,22.4,0.0,0
1778197390.102,6065.859,0.0,0.0,0.0,22.4,0.0,0
1778197390.604,6066.361,0.0,0.0,0.0,22.4,0.0,0
1778197391.106,6066.862,0.0,0.0,0.0,22.4,0.0,0
1778197391.607,6067.364,0.0,0.0,0.0,22.4,0.0,0
1778197392.109,6067.865,0.0,0.0,0.0,22.4,0.0,0
1778197392.610,6068.366,0.0,0.0,0.0,22.4,0.0,0
1778197393.111,6068.868,0.0,0.0,0.0,22.4,0.0,0
1778197393.613,6069.369,0.0,0.0,0.0,22.4,0.0,0
1778197394.115,6069.871,0.0,0.0,0.0,22.4,0.0,0
1778197394.616,6070.373,0.0,0.0,0.0,22.4,0.0,0
1778197395.118,6070.874,0.0,0.0,0.0,22.4,0.0,0
1778197395.620,6071.376,0.0,0.0,0.0,22.4,0.0,0
1778197396.121,6071.878,0.0,0.0,0.0,22.4,0.0,0
1778197396.623,6072.379,0.0,0.0,0.0,22.4,0.0,0
1778197397.126,6072.882,0.0,0.0,0.0,22.4,0.0,0
1778197397.628,6073.384,0.0,0.0,0.0,22.4,0.0,0
1778197398.129,6073.886,0.0,0.0,0.0,22.4,0.0,0
1778197398.631,6074.387,0.0,0.0,0.0,22.4,0.0,0
1778197399.132,6074.889,0.0,0.0,0.0,22.4,0.0,0
1778197399.583,6075.340,0.0,0.0,0.0,22.4,0.0,0
1778197400.085,6075.842,0.0,0.0,0.0,22.4,0.0,0
1778197400.587,6076.344,0.0,0.0,0.0,22.4,0.0,0
1778197401.089,6076.845,0.0,0.0,0.0,22.4,0.0,0
1778197401.590,6077.347,0.0,0.0,0.0,22.4,0.0,0
1778197402.092,6077.849,0.0,0.0,0.0,22.4,0.0,0
1778197402.597,6078.353,0.0,0.0,0.0,22.4,0.0,0
1778197403.099,6078.856,0.0,0.0,0.0,22.4,0.0,0
1778197403.602,6079.359,0.0,0.0,0.0,22.4,0.0,0
1778197404.104,6079.860,0.0,0.0,0.0,22.4,0.0,0
1778197404.606,6080.362,0.0,0.0,0.0,22.4,0.0,0
1778197405.107,6080.864,0.0,0.0,0.0,22.4,0.0,0
1778197405.609,6081.365,0.0,0.0,0.0,22.4,0.0,0
1778197406.110,6081.866,0.0,0.0,0.0,22.4,0.0,0
1778197406.611,6082.368,0.0,0.0,0.0,22.4,0.0,0
1778197407.113,6082.869,0.0,0.0,0.0,22.4,0.0,0
1778197407.614,6083.371,0.0,0.0,0.0,22.4,0.0,0
1778197408.116,6083.872,0.0,0.0,0.0,22.4,0.0,0
1778197408.617,6084.374,0.0,0.0,0.0,22.4,0.0,0
1778197409.119,6084.875,0.0,0.0,0.0,22.4,0.0,0
1778197409.620,6085.377,0.0,0.0,0.0,22.4,0.0,0
1778197410.122,6085.878,0.0,0.0,0.0,22.4,0.0,0
1778197410.623,6086.379,0.0,0.0,0.0,22.4,0.0,0
1778197411.124,6086.881,0.0,0.0,0.0,22.4,0.0,0
1778197411.626,6087.382,0.0,0.0,0.0,22.4,0.0,0
1778197412.128,6087.884,0.0,0.0,0.0,22.4,0.0,0
1778197412.629,6088.385,0.0,0.0,0.0,22.4,0.0,0
1778197413.130,6088.887,0.0,0.0,0.0,22.4,0.0,0
1778197413.632,6089.388,0.0,0.0,0.0,22.4,0.0,0
1778197414.084,6089.841,0.0,0.0,0.0,22.4,0.0,0
1778197414.586,6090.342,0.0,0.0,0.0,22.4,0.0,0
1778197415.087,6090.844,0.0,0.0,0.0,22.4,0.0,0
1778197415.589,6091.345,0.0,0.0,0.0,22.4,0.0,0
1778197416.091,6091.847,0.0,0.0,0.0,22.4,0.0,0
